"posteam","defteam","season","season_type","week","yardline_100","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","qtr","goal_to_go","ydstogo","home_timeouts_remaining","away_timeouts_remaining","posteam_score","defteam_score","score_differential","wind","temp","go_for_it","home"
"SF","LA",2018,"REG",7,33,162,1062,1062,3,"0",15,3,3,7,32,-25,5,62,"0","1"
"LA","SF",2018,"REG",7,38,831,831,831,4,"0",17,3,3,32,10,22,5,62,"0","0"
"SF","LA",2018,"REG",7,97,749,749,749,4,"0",16,3,2,10,32,-22,5,62,"0","1"
"SF","LA",2018,"REG",7,69,561,561,561,4,"0",14,3,2,10,39,-29,5,62,"0","1"
"LA","SF",2018,"REG",7,65,330,330,330,4,"0",1,3,2,39,10,29,5,62,"0","0"
"SF","LA",2018,"REG",7,18,212,212,212,4,"0",13,3,2,10,39,-29,5,62,"1","1"
"NYJ","MIN",2018,"REG",7,68,634,1534,3334,1,"0",2,3,3,0,7,-7,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,99,491,1391,3191,1,"0",34,3,3,7,0,7,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,61,431,1331,3131,1,"0",7,3,3,0,7,-7,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,55,274,1174,2974,1,"0",1,3,3,7,0,7,16,46,"0","0"
"MIN","NYJ",2018,"REG",7,60,896,896,2696,2,"0",3,3,3,7,7,0,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,88,792,792,2592,2,"0",5,3,3,7,7,0,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,8,616,616,2416,2,"1",8,3,3,7,7,0,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,70,549,549,2349,2,"0",11,3,3,7,10,-3,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,84,483,483,2283,2,"0",14,3,3,10,7,3,16,46,"0","0"
"MIN","NYJ",2018,"REG",7,43,344,344,2144,2,"0",9,3,3,10,7,3,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,82,296,296,2096,2,"0",8,3,3,7,10,-3,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,65,231,231,2031,2,"0",8,3,3,10,7,3,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,98,114,114,1914,2,"0",28,3,2,7,10,-3,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,24,47,47,1847,2,"0",4,3,1,10,7,3,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,62,811,1711,1711,3,"0",7,3,3,7,10,-3,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,4,352,1252,1252,3,"1",4,3,3,17,7,10,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,37,164,1064,1064,3,"0",12,3,3,7,20,-13,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,74,66,966,966,3,"0",9,3,3,20,10,10,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,93,896,896,896,4,"0",11,3,3,10,20,-10,16,46,"0","1"
"MIN","NYJ",2018,"REG",7,80,535,535,535,4,"0",15,3,3,27,17,10,16,46,"0","0"
"MIN","NYJ",2018,"REG",7,34,323,323,323,4,"0",8,3,3,27,17,10,16,46,"1","0"
"MIN","NYJ",2018,"REG",7,25,206,206,206,4,"0",13,1,3,34,17,17,16,46,"0","0"
"NYJ","MIN",2018,"REG",7,45,127,127,127,4,"0",1,1,3,17,37,-20,16,46,"1","1"
"NYJ","MIN",2018,"REG",7,23,51,51,51,4,"0",14,1,3,17,37,-20,16,46,"1","1"
"CHI","NE",2018,"REG",7,65,526,1426,3226,1,"0",10,3,2,0,7,-7,9,44,"0","1"
"NE","CHI",2018,"REG",7,67,464,1364,3164,1,"0",2,3,2,7,0,7,9,44,"0","0"
"CHI","NE",2018,"REG",7,28,235,1135,2935,1,"0",7,3,2,0,7,-7,9,44,"0","1"
"CHI","NE",2018,"REG",7,30,769,769,2569,2,"0",4,3,1,10,7,3,9,44,"1","1"
"CHI","NE",2018,"REG",7,76,597,597,2397,2,"0",11,3,1,17,14,3,9,44,"0","1"
"NE","CHI",2018,"REG",7,42,406,406,2206,2,"0",1,3,1,14,17,-3,9,44,"1","0"
"CHI","NE",2018,"REG",7,57,108,108,1908,2,"0",3,3,1,17,21,-4,9,44,"0","1"
"NE","CHI",2018,"REG",7,76,22,22,1822,2,"0",3,2,1,21,17,4,9,44,"0","0"
"NE","CHI",2018,"REG",7,11,472,1372,1372,3,"0",5,3,3,21,24,-3,9,44,"0","0"
"CHI","NE",2018,"REG",7,55,365,1265,1265,3,"0",8,3,3,24,24,0,9,44,"0","1"
"NE","CHI",2018,"REG",7,62,90,990,990,3,"0",3,3,3,31,24,7,9,44,"0","0"
"CHI","NE",2018,"REG",7,94,474,474,474,4,"0",20,3,3,24,38,-14,9,44,"0","1"
"NE","CHI",2018,"REG",7,33,30,30,30,4,"0",6,0,2,38,31,7,9,44,"0","0"
"NO","BAL",2018,"REG",7,66,810,1710,3510,1,"0",1,3,3,0,0,0,15,54,"1","0"
"NO","BAL",2018,"REG",7,53,660,1560,3360,1,"0",1,3,3,0,0,0,15,54,"1","0"
"NO","BAL",2018,"REG",7,31,472,1372,3172,1,"0",2,3,2,0,0,0,15,54,"1","0"
"NO","BAL",2018,"REG",7,4,302,1202,3002,1,"0",1,2,2,0,0,0,15,54,"1","0"
"BAL","NO",2018,"REG",7,51,26,926,2726,1,"0",11,2,2,0,0,0,15,54,"0","1"
"NO","BAL",2018,"REG",7,54,819,819,2619,2,"0",5,2,2,0,0,0,15,54,"0","0"
"NO","BAL",2018,"REG",7,59,819,819,2619,2,"0",10,2,2,0,0,0,15,54,"0","0"
"BAL","NO",2018,"REG",7,34,494,494,2294,2,"0",7,2,1,0,0,0,15,54,"1","1"
"BAL","NO",2018,"REG",7,14,367,367,2167,2,"0",3,2,1,0,0,0,15,54,"0","1"
"BAL","NO",2018,"REG",7,47,669,1569,1569,3,"0",4,3,3,10,7,3,15,54,"0","1"
"NO","BAL",2018,"REG",7,83,463,1363,1363,3,"0",10,3,3,7,10,-3,15,54,"0","0"
"BAL","NO",2018,"REG",7,85,688,688,688,4,"0",20,3,3,17,14,3,15,54,"0","1"
"NO","BAL",2018,"REG",7,18,423,423,423,4,"0",1,3,3,14,17,-3,15,54,"1","0"
"BAL","NO",2018,"REG",7,50,227,227,227,4,"0",7,3,3,17,21,-4,15,54,"0","1"
"BAL","NO",2018,"REG",7,36,205,205,205,4,"0",6,3,2,17,21,-4,15,54,"1","1"
"NO","BAL",2018,"REG",7,21,135,135,135,4,"0",3,2,2,21,17,4,15,54,"0","0"
"TEN","LAC",2018,"REG",7,9,587,1487,3287,1,"0",5,3,3,0,0,0,6,66,"0","0"
"TEN","LAC",2018,"REG",7,79,432,1332,3132,1,"0",12,3,3,3,7,-4,6,66,"0","0"
"LAC","TEN",2018,"REG",7,11,111,1011,2811,1,"0",7,2,3,7,3,4,6,66,"0","1"
"TEN","LAC",2018,"REG",7,15,775,775,2575,2,"0",2,2,3,3,10,-7,6,66,"0","0"
"LAC","TEN",2018,"REG",7,48,591,591,2391,2,"0",4,2,3,10,6,4,6,66,"0","1"
"LAC","TEN",2018,"REG",7,54,374,1274,1274,3,"0",1,3,3,17,13,4,6,66,"0","1"
"LAC","TEN",2018,"REG",7,59,345,1245,1245,3,"0",6,3,3,17,13,4,6,66,"0","1"
"TEN","LAC",2018,"REG",7,76,247,1147,1147,3,"0",5,3,3,13,17,-4,6,66,"0","0"
"LAC","TEN",2018,"REG",7,10,753,753,753,4,"0",6,3,1,17,13,4,6,66,"0","1"
"TEN","LAC",2018,"REG",7,33,506,506,506,4,"0",7,3,1,13,20,-7,6,66,"0","0"
"LAC","TEN",2018,"REG",7,43,299,299,299,4,"0",4,3,1,20,13,7,6,66,"0","1"
"TEN","LAC",2018,"REG",7,1,35,35,35,4,"1",1,2,0,13,20,-7,6,66,"1","0"
"CAR","BAL",2018,"REG",8,47,280,1180,2980,1,"0",6,3,3,0,7,-7,10,61,"0","1"
"BAL","CAR",2018,"REG",8,90,182,1082,2882,1,"0",1,3,3,7,0,7,10,61,"0","0"
"BAL","CAR",2018,"REG",8,95,181,1081,2881,1,"0",6,3,3,7,0,7,10,61,"0","0"
"BAL","CAR",2018,"REG",8,44,599,599,2399,2,"0",7,3,2,7,14,-7,10,61,"0","0"
"BAL","CAR",2018,"REG",8,66,151,151,1951,2,"0",1,1,2,7,21,-14,10,61,"1","0"
"CAR","BAL",2018,"REG",8,44,5,5,1805,2,"0",2,0,2,21,7,14,10,61,"0","1"
"CAR","BAL",2018,"REG",8,49,5,5,1805,2,"0",7,0,2,21,7,14,10,61,"1","1"
"CAR","BAL",2018,"REG",8,58,729,1629,1629,3,"0",4,3,3,24,7,17,10,61,"0","1"
"CAR","BAL",2018,"REG",8,63,719,1619,1619,3,"0",9,3,3,24,7,17,10,61,"0","1"
"BAL","CAR",2018,"REG",8,46,625,1525,1525,3,"0",3,3,3,7,24,-17,10,61,"1","0"
"CAR","BAL",2018,"REG",8,48,489,1389,1389,3,"0",4,3,3,24,7,17,10,61,"0","1"
"CAR","BAL",2018,"REG",8,26,183,1083,1083,3,"0",2,3,3,24,7,17,10,61,"0","1"
"BAL","CAR",2018,"REG",8,81,545,545,545,4,"0",16,2,3,14,33,-19,10,61,"0","0"
"BAL","CAR",2018,"REG",8,86,545,545,545,4,"0",21,2,3,14,33,-19,10,61,"0","0"
"CAR","BAL",2018,"REG",8,12,194,194,194,4,"0",9,2,2,33,14,19,10,61,"0","1"
"CLE","PIT",2018,"REG",8,16,555,1455,3255,1,"0",6,3,3,0,0,0,11,47,"0","0"
"PIT","CLE",2018,"REG",8,85,421,1321,3121,1,"0",6,3,3,0,3,-3,11,47,"0","1"
"CLE","PIT",2018,"REG",8,67,377,1277,3077,1,"0",17,3,3,3,0,3,11,47,"0","0"
"CLE","PIT",2018,"REG",8,27,158,1058,2858,1,"0",12,3,3,3,0,3,11,47,"0","0"
"PIT","CLE",2018,"REG",8,76,36,936,2736,1,"0",11,3,3,0,6,-6,11,47,"0","1"
"CLE","PIT",2018,"REG",8,23,813,813,2613,2,"0",8,3,3,6,0,6,11,47,"0","0"
"PIT","CLE",2018,"REG",8,4,15,15,1815,2,"0",1,1,3,7,6,1,11,47,"1","1"
"CLE","PIT",2018,"REG",8,70,643,1543,1543,3,"0",9,3,3,6,14,-8,11,47,"0","0"
"PIT","CLE",2018,"REG",8,46,542,1442,1442,3,"0",8,3,3,14,6,8,11,47,"0","1"
"CLE","PIT",2018,"REG",8,83,81,981,981,3,"0",14,2,3,12,23,-11,11,47,"0","0"
"PIT","CLE",2018,"REG",8,24,813,813,813,4,"0",6,2,3,23,12,11,11,47,"0","1"
"CLE","PIT",2018,"REG",8,82,672,672,672,4,"0",16,2,3,12,26,-14,11,47,"0","0"
"PIT","CLE",2018,"REG",8,56,579,579,579,4,"0",8,2,3,26,12,14,11,47,"0","1"
"CLE","PIT",2018,"REG",8,81,468,468,468,4,"0",9,2,3,12,26,-14,11,47,"0","0"
"CLE","PIT",2018,"REG",8,24,13,13,13,4,"0",6,2,1,12,33,-21,11,47,"1","0"
"DEN","KC",2018,"REG",8,67,823,1723,3523,1,"0",2,3,3,0,0,0,12,56,"0","0"
"KC","DEN",2018,"REG",8,63,727,1627,3427,1,"0",10,3,3,0,0,0,12,56,"0","1"
"KC","DEN",2018,"REG",8,1,156,1056,2856,1,"1",1,3,3,0,7,-7,12,56,"0","1"
"KC","DEN",2018,"REG",8,6,141,1041,2841,1,"1",6,3,3,0,7,-7,12,56,"0","1"
"DEN","KC",2018,"REG",8,37,706,706,2506,2,"0",8,3,2,7,3,4,12,56,"0","0"
"DEN","KC",2018,"REG",8,61,371,371,2171,2,"0",20,3,2,7,10,-3,12,56,"0","0"
"DEN","KC",2018,"REG",8,90,432,1332,1332,3,"0",19,3,3,14,23,-9,12,56,"0","0"
"KC","DEN",2018,"REG",8,23,319,1219,1219,3,"0",1,2,3,23,14,9,12,56,"1","1"
"DEN","KC",2018,"REG",8,4,900,900,900,4,"1",4,2,3,14,30,-16,12,56,"1","0"
"KC","DEN",2018,"REG",8,41,568,568,568,4,"0",8,2,3,30,20,10,12,56,"0","1"
"KC","DEN",2018,"REG",8,51,441,441,441,4,"0",6,2,3,30,20,10,12,56,"0","1"
"DEN","KC",2018,"REG",8,82,315,315,315,4,"0",4,2,3,20,30,-10,12,56,"0","0"
"KC","DEN",2018,"REG",8,77,252,252,252,4,"0",14,2,1,30,20,10,12,56,"0","1"
"DEN","KC",2018,"REG",8,18,112,112,112,4,"0",8,2,1,20,30,-10,12,56,"0","0"
"KC","DEN",2018,"REG",8,32,13,13,13,4,"0",5,1,0,30,23,7,12,56,"0","1"
"GB","LA",2018,"REG",8,51,692,1592,3392,1,"0",16,3,3,0,0,0,1,82,"0","0"
"LA","GB",2018,"REG",8,61,491,1391,3191,1,"0",5,3,3,0,0,0,1,82,"0","1"
"LA","GB",2018,"REG",8,70,202,1102,2902,1,"0",20,3,3,0,7,-7,1,82,"0","1"
"GB","LA",2018,"REG",8,23,863,863,2663,2,"0",3,3,3,7,0,7,1,82,"0","0"
"LA","GB",2018,"REG",8,65,742,742,2542,2,"0",20,2,3,0,10,-10,1,82,"0","1"
"GB","LA",2018,"REG",8,79,636,636,2436,2,"0",7,2,3,10,0,10,1,82,"0","0"
"LA","GB",2018,"REG",8,55,509,509,2309,2,"0",3,2,3,0,10,-10,1,82,"1","1"
"LA","GB",2018,"REG",8,43,445,445,2245,2,"0",10,2,3,0,10,-10,1,82,"0","1"
"GB","LA",2018,"REG",8,75,298,298,2098,2,"0",12,2,2,10,0,10,1,82,"0","0"
"LA","GB",2018,"REG",8,53,184,184,1984,2,"0",10,1,1,0,10,-10,1,82,"0","1"
"LA","GB",2018,"REG",8,75,845,1745,1745,3,"0",5,3,3,8,10,-2,1,82,"0","1"
"GB","LA",2018,"REG",8,35,583,1483,1483,3,"0",11,3,3,10,8,2,1,82,"0","0"
"GB","LA",2018,"REG",8,74,379,1279,1279,3,"0",5,3,3,13,16,-3,1,82,"0","0"
"LA","GB",2018,"REG",8,25,704,704,704,4,"0",5,2,3,23,20,3,1,82,"0","1"
"LA","GB",2018,"REG",8,64,418,418,418,4,"0",14,1,3,26,27,-1,1,82,"0","1"
"GB","LA",2018,"REG",8,85,330,330,330,4,"0",16,1,2,27,26,1,1,82,"0","0"
"LA","GB",2018,"REG",8,16,129,129,129,4,"0",13,1,1,26,27,-1,1,82,"0","1"
"LV","IND",2018,"REG",8,67,449,1349,3149,1,"0",2,3,3,0,7,-7,8,69,"0","1"
"IND","LV",2018,"REG",8,8,3,903,2703,1,"0",2,3,3,7,0,7,8,69,"0","0"
"IND","LV",2018,"REG",8,68,650,650,2450,2,"0",3,3,3,10,7,3,8,69,"0","0"
"IND","LV",2018,"REG",8,7,29,29,1829,2,"0",4,2,1,10,14,-4,8,69,"0","0"
"LV","IND",2018,"REG",8,1,591,1491,1491,3,"1",1,3,3,14,13,1,8,69,"1","1"
"LV","IND",2018,"REG",8,68,570,570,570,4,"0",3,2,3,28,28,0,8,69,"0","1"
"LV","IND",2018,"REG",8,57,120,120,120,4,"0",2,2,2,28,42,-14,8,69,"1","1"
"NE","BUF",2018,"REG",8,66,774,1674,3474,1,"0",14,3,3,0,0,0,16,46,"0","0"
"BUF","NE",2018,"REG",8,43,608,1508,3308,1,"0",9,3,3,0,0,0,16,46,"0","1"
"NE","BUF",2018,"REG",8,7,289,1189,2989,1,"1",7,2,3,0,0,0,16,46,"0","0"
"BUF","NE",2018,"REG",8,53,109,1009,2809,1,"0",6,1,3,0,3,-3,16,46,"0","1"
"NE","BUF",2018,"REG",8,22,711,711,2511,2,"0",7,1,2,3,0,3,16,46,"0","0"
"BUF","NE",2018,"REG",8,64,620,620,2420,2,"0",6,1,2,0,6,-6,16,46,"0","1"
"NE","BUF",2018,"REG",8,20,346,346,2146,2,"0",8,1,2,6,0,6,16,46,"0","0"
"BUF","NE",2018,"REG",8,29,104,104,1904,2,"0",6,0,0,0,9,-9,16,46,"0","1"
"NE","BUF",2018,"REG",8,32,10,10,1810,2,"0",6,0,0,9,3,6,16,46,"0","0"
"BUF","NE",2018,"REG",8,44,686,1586,1586,3,"0",15,3,3,3,9,-6,16,46,"0","1"
"BUF","NE",2018,"REG",8,49,686,1586,1586,3,"0",20,3,3,3,9,-6,16,46,"0","1"
"NE","BUF",2018,"REG",8,89,569,1469,1469,3,"0",4,3,3,9,3,6,16,46,"0","0"
"BUF","NE",2018,"REG",8,33,462,1362,1362,3,"0",8,3,3,3,9,-6,16,46,"0","1"
"NE","BUF",2018,"REG",8,46,230,1130,1130,3,"0",8,3,3,9,6,3,16,46,"0","0"
"NE","BUF",2018,"REG",8,7,126,1026,1026,3,"1",7,2,3,9,6,3,16,46,"0","0"
"BUF","NE",2018,"REG",8,51,896,896,896,4,"0",3,2,3,6,12,-6,16,46,"0","1"
"BUF","NE",2018,"REG",8,32,235,235,235,4,"0",2,2,2,6,25,-19,16,46,"1","1"
"NE","BUF",2018,"REG",8,61,180,180,180,4,"0",3,0,2,25,6,19,16,46,"0","0"
"BUF","NE",2018,"REG",8,43,58,58,58,4,"0",18,0,2,6,25,-19,16,46,"1","1"
"NYJ","CHI",2018,"REG",8,74,790,1690,3490,1,"0",9,3,3,0,0,0,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,22,483,1383,3183,1,"0",4,3,3,0,0,0,18,48,"0","1"
"NYJ","CHI",2018,"REG",8,70,393,1293,3093,1,"0",10,3,3,0,0,0,18,48,"0","0"
"NYJ","CHI",2018,"REG",8,46,72,972,2772,1,"0",1,3,2,0,7,-7,18,48,"1","0"
"NYJ","CHI",2018,"REG",8,24,723,723,2523,2,"0",2,3,2,0,7,-7,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,48,507,507,2307,2,"0",6,2,2,7,3,4,18,48,"0","1"
"NYJ","CHI",2018,"REG",8,67,332,332,2132,2,"0",3,2,2,3,7,-4,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,65,270,270,2070,2,"0",10,2,2,7,3,4,18,48,"0","1"
"NYJ","CHI",2018,"REG",8,72,165,165,1965,2,"0",6,2,2,3,7,-4,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,55,33,33,1833,2,"0",7,2,2,7,3,4,18,48,"0","1"
"NYJ","CHI",2018,"REG",8,80,6,6,1806,2,"0",10,1,2,3,7,-4,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,48,727,1627,1627,3,"0",3,3,3,7,3,4,18,48,"0","1"
"NYJ","CHI",2018,"REG",8,85,668,1568,1568,3,"0",15,3,3,3,7,-4,18,48,"0","0"
"NYJ","CHI",2018,"REG",8,69,339,1239,1239,3,"0",4,3,3,3,14,-11,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,23,123,1023,1023,3,"0",1,2,3,14,3,11,18,48,"1","1"
"CHI","NYJ",2018,"REG",8,14,900,900,900,4,"0",2,2,3,14,3,11,18,48,"0","1"
"NYJ","CHI",2018,"REG",8,63,337,337,337,4,"0",13,2,3,10,24,-14,18,48,"0","0"
"CHI","NYJ",2018,"REG",8,58,120,120,120,4,"0",9,2,0,24,10,14,18,48,"0","1"
"JAX","PHI",2018,"REG",8,33,416,1316,3116,1,"0",2,3,3,0,0,0,12,48,"0","1"
"JAX","PHI",2018,"REG",8,86,900,900,2700,2,"0",16,3,3,3,0,3,12,48,"0","1"
"PHI","JAX",2018,"REG",8,13,466,466,2266,2,"1",13,3,3,0,3,-3,12,48,"0","0"
"JAX","PHI",2018,"REG",8,39,168,168,1968,2,"0",6,3,3,3,3,0,12,48,"0","1"
"PHI","JAX",2018,"REG",8,85,114,114,1914,2,"0",7,3,3,3,6,-3,12,48,"0","0"
"JAX","PHI",2018,"REG",8,48,828,1728,1728,3,"0",10,3,3,6,10,-4,12,48,"0","1"
"PHI","JAX",2018,"REG",8,85,202,1102,1102,3,"0",20,2,2,17,12,5,12,48,"0","0"
"JAX","PHI",2018,"REG",8,15,794,794,794,4,"0",10,2,2,12,17,-5,12,48,"0","1"
"JAX","PHI",2018,"REG",8,6,420,420,420,4,"1",6,2,2,15,24,-9,12,48,"0","1"
"PHI","JAX",2018,"REG",8,71,314,314,314,4,"0",13,2,2,24,18,6,12,48,"0","0"
"JAX","PHI",2018,"REG",8,64,266,266,266,4,"0",1,2,2,18,24,-6,12,48,"1","1"
"JAX","PHI",2018,"REG",8,52,221,221,221,4,"0",2,2,2,18,24,-6,12,48,"1","1"
"CIN","TB",2018,"REG",8,20,768,1668,3468,1,"0",1,3,3,0,0,0,7,55,"1","1"
"TB","CIN",2018,"REG",8,38,566,1466,3266,1,"0",4,3,2,0,0,0,7,55,"1","0"
"CIN","TB",2018,"REG",8,77,380,1280,3080,1,"0",12,3,2,0,0,0,7,55,"0","1"
"TB","CIN",2018,"REG",8,64,276,1176,2976,1,"0",8,3,2,0,0,0,7,55,"0","0"
"CIN","TB",2018,"REG",8,36,722,722,2522,2,"0",3,3,2,7,0,7,7,55,"1","1"
"TB","CIN",2018,"REG",8,71,405,405,2205,2,"0",20,3,2,0,14,-14,7,55,"0","0"
"TB","CIN",2018,"REG",8,7,6,6,1806,2,"1",7,2,0,6,27,-21,7,55,"0","0"
"CIN","TB",2018,"REG",8,73,517,1417,1417,3,"0",8,3,3,27,16,11,7,55,"0","1"
"CIN","TB",2018,"REG",8,52,232,1132,1132,3,"0",1,3,3,27,16,11,7,55,"0","1"
"CIN","TB",2018,"REG",8,57,229,1129,1129,3,"0",6,3,3,27,16,11,7,55,"0","1"
"TB","CIN",2018,"REG",8,20,779,779,779,4,"0",3,3,3,16,34,-18,7,55,"0","0"
"CIN","TB",2018,"REG",8,73,689,689,689,4,"0",8,3,3,34,19,15,7,55,"0","1"
"CIN","TB",2018,"REG",8,69,480,480,480,4,"0",4,3,3,34,26,8,7,55,"0","1"
"TB","CIN",2018,"REG",8,79,396,396,396,4,"0",4,3,2,26,34,-8,7,55,"0","0"
"CIN","TB",2018,"REG",8,39,202,202,202,4,"0",16,3,0,34,26,8,7,55,"0","1"
"TB","CIN",2018,"REG",8,18,70,70,70,4,"0",3,2,0,26,34,-8,7,55,"1","0"
"WAS","NYG",2018,"REG",8,64,704,1604,3404,1,"0",10,3,3,0,0,0,11,51,"0","0"
"NYG","WAS",2018,"REG",8,73,512,1412,3212,1,"0",1,3,3,0,0,0,11,51,"0","1"
"NYG","WAS",2018,"REG",8,39,873,873,2673,2,"0",11,3,3,0,7,-7,11,51,"0","1"
"WAS","NYG",2018,"REG",8,78,674,674,2474,2,"0",10,3,3,7,0,7,11,51,"0","0"
"WAS","NYG",2018,"REG",8,23,203,203,2003,2,"0",6,2,2,7,0,7,11,51,"0","0"
"NYG","WAS",2018,"REG",8,18,79,79,1879,2,"0",3,2,0,0,7,-7,11,51,"0","1"
"WAS","NYG",2018,"REG",8,72,41,41,1841,2,"0",4,2,0,7,3,4,11,51,"0","0"
"NYG","WAS",2018,"REG",8,55,722,1622,1622,3,"0",12,3,3,3,7,-4,11,51,"0","1"
"WAS","NYG",2018,"REG",8,51,528,1428,1428,3,"0",5,3,3,7,3,4,11,51,"0","0"
"WAS","NYG",2018,"REG",8,51,518,1418,1418,3,"0",5,3,3,7,3,4,11,51,"0","0"
"NYG","WAS",2018,"REG",8,98,438,1338,1338,3,"0",18,3,3,3,7,-4,11,51,"0","1"
"WAS","NYG",2018,"REG",8,35,296,1196,1196,3,"0",9,3,3,7,3,4,11,51,"0","0"
"NYG","WAS",2018,"REG",8,32,863,863,863,4,"0",3,2,3,3,10,-7,11,51,"1","1"
"WAS","NYG",2018,"REG",8,21,597,597,597,4,"0",3,2,3,10,3,7,11,51,"0","0"
"NYG","WAS",2018,"REG",8,58,481,481,481,4,"0",13,2,3,3,13,-10,11,51,"0","1"
"WAS","NYG",2018,"REG",8,77,393,393,393,4,"0",1,2,2,13,3,10,11,51,"0","0"
"WAS","NYG",2018,"REG",8,71,326,326,326,4,"0",9,1,2,13,3,10,11,51,"0","0"
"NYG","WAS",2018,"REG",8,3,251,251,251,4,"1",3,1,2,3,13,-10,11,51,"0","1"
"NYG","WAS",2018,"REG",8,72,148,148,148,4,"0",12,1,2,6,20,-14,11,51,"1","1"
"NYG","WAS",2018,"REG",8,30,53,53,53,4,"0",4,1,2,6,20,-14,11,51,"1","1"
"NYG","WAS",2018,"REG",8,15,29,29,29,4,"0",6,1,2,6,20,-14,11,51,"1","1"
"WAS","ATL",2018,"REG",9,81,782,1682,3482,1,"0",16,3,3,0,0,0,5,55,"0","1"
"WAS","ATL",2018,"REG",9,59,399,1299,3099,1,"0",15,2,3,0,7,-7,5,55,"0","1"
"WAS","ATL",2018,"REG",9,50,815,815,2615,2,"0",4,2,3,0,7,-7,5,55,"0","1"
"WAS","ATL",2018,"REG",9,74,422,1322,1322,3,"0",22,3,3,7,28,-21,5,55,"0","1"
"ATL","WAS",2018,"REG",9,71,364,1264,1264,3,"0",4,3,3,28,7,21,5,55,"0","0"
"WAS","ATL",2018,"REG",9,13,166,1066,1066,3,"0",3,3,3,7,28,-21,5,55,"1","1"
"ATL","WAS",2018,"REG",9,70,48,948,948,3,"0",5,3,3,28,14,14,5,55,"0","0"
"WAS","ATL",2018,"REG",9,62,837,837,837,4,"0",7,3,3,14,28,-14,5,55,"0","1"
"ATL","WAS",2018,"REG",9,9,433,433,433,4,"0",7,3,3,28,14,14,5,55,"0","0"
"WAS","ATL",2018,"REG",9,28,46,46,46,4,"0",6,2,3,14,38,-24,5,55,"1","1"
"CHI","BUF",2018,"REG",9,41,611,1511,3311,1,"0",14,3,3,0,0,0,12,49,"0","0"
"BUF","CHI",2018,"REG",9,62,457,1357,3157,1,"0",6,3,3,0,0,0,12,49,"0","1"
"CHI","BUF",2018,"REG",9,49,161,1061,2861,1,"0",1,3,3,0,0,0,12,49,"0","0"
"BUF","CHI",2018,"REG",9,91,68,968,2768,1,"0",12,3,3,0,0,0,12,49,"0","1"
"BUF","CHI",2018,"REG",9,45,651,651,2451,2,"0",12,3,3,0,7,-7,12,49,"0","1"
"CHI","BUF",2018,"REG",9,85,558,558,2358,2,"0",6,3,3,7,0,7,12,49,"0","0"
"CHI","BUF",2018,"REG",9,41,308,308,2108,2,"0",13,2,2,14,0,14,12,49,"0","0"
"BUF","CHI",2018,"REG",9,87,106,106,1906,2,"0",22,2,1,0,21,-21,12,49,"0","1"
"BUF","CHI",2018,"REG",9,23,666,1566,1566,3,"0",7,3,3,0,28,-28,12,49,"0","1"
"CHI","BUF",2018,"REG",9,5,496,1396,1396,3,"0",2,3,3,28,3,25,12,49,"0","0"
"BUF","CHI",2018,"REG",9,72,420,1320,1320,3,"0",7,3,3,3,31,-28,12,49,"0","1"
"BUF","CHI",2018,"REG",9,33,313,1213,1213,3,"0",1,3,3,3,31,-28,12,49,"1","1"
"BUF","CHI",2018,"REG",9,31,156,1056,1056,3,"0",9,3,3,3,31,-28,12,49,"1","1"
"CHI","BUF",2018,"REG",9,66,29,929,929,3,"0",7,3,3,31,3,28,12,49,"0","0"
"CHI","BUF",2018,"REG",9,27,818,818,818,4,"0",9,3,2,31,3,28,12,49,"0","0"
"BUF","CHI",2018,"REG",9,31,120,120,120,4,"0",16,2,2,9,41,-32,12,49,"1","1"
"GB","NE",2018,"REG",9,11,308,1208,3008,1,"1",11,3,3,0,7,-7,2,40,"0","0"
"NE","GB",2018,"REG",9,66,219,1119,2919,1,"0",17,3,3,7,3,4,2,40,"0","1"
"GB","NE",2018,"REG",9,44,20,920,2720,1,"0",6,3,3,3,7,-4,2,40,"0","0"
"NE","GB",2018,"REG",9,10,812,812,2612,2,"1",10,3,3,7,3,4,2,40,"0","1"
